Method,Regressor Points,Resampling Points,Neighbours_optimized,Neighbours_validation
PlugInvalid_neighbours,500,50,0.2269,0.32
PlugInvalid_neighbours,500,50,0.4838000000000002,0.23
PlugInvalid_neighbours,500,50,0.1499000000000001,0.06
PlugInvalid_neighbours,500,50,0.1538000000000001,0.11
PlugInvalid_neighbours,500,50,0.2202999999999999,0.15
PlugInvalid_neighbours,500,50,0.4812000000000001,0.3533333333333333
PlugInvalid_neighbours,500,50,0.1612000000000001,0.15
PlugInvalid_neighbours,500,50,0.4442000000000003,0.16
PlugInvalid_neighbours,500,50,0.1681000000000001,0.11
PlugInvalid_neighbours,500,50,0.4838000000000002,0.23
PlugInvalid_neighbours,500,50,0.2419999999999999,0.18
PlugInvalid_neighbours,500,50,0.4512,0.35
target-20-neighbours,500,50,0.22,0.3733333333333333
target-20-neighbours,500,50,0.57,0.5710000000000001
target-20-neighbours,500,50,0.65,0.6818333333333334
target-20-neighbours,500,50,0.41,0.499
target-20-neighbours,500,50,0.5,0.5643333333333335
target-20-neighbours,500,50,0.43,0.4673333333333334
target-20-neighbours,500,50,0.76,0.6701666666666668
target-20-neighbours,500,50,0.2,0.387
target-20-neighbours,500,50,0.75,0.7410000000000001
target-20-neighbours,500,50,0.47,0.5376666666666668
target-20-neighbours,500,50,0.62,0.5501666666666667
target-20-neighbours,500,50,0.42,0.524
target-20-neighbours,500,50,0.41,0.4590000000000001
target-20-neighbours,500,50,0.76,0.7310000000000001
target-20-neighbours,500,50,0.63,0.5601666666666667
target-20-neighbours,500,50,0.53,0.5516666666666667
target-20-neighbours,500,50,0.55,0.5210000000000001
target-20-neighbours,500,50,0.2,0.402
target-20-neighbours,500,50,0.71,0.7790000000000002
target-20-neighbours,500,50,0.52,0.5810000000000001
Random_neighbours,500,50,0.5101283333333334,0.6176666666666668
Random_neighbours,500,50,0.4864816666666667,0.5143333333333334
Random_neighbours,500,50,0.4975816666666667,0.6216666666666667
Random_neighbours,500,50,0.7040607142857144,0.8240000000000001
Random_neighbours,500,50,0.5670983333333335,0.481
Random_neighbours,500,50,0.1939733333333333,0.442
Random_neighbours,500,50,0.7199988095238097,0.7626666666666668
Random_neighbours,500,50,0.3556316666666666,0.5640000000000001
Random_neighbours,500,50,0.6920440476190476,0.5976666666666668
Random_neighbours,500,50,0.428725,0.5323333333333334
Random_neighbours,500,50,0.5253650000000001,0.5910000000000001
Random_neighbours,500,50,0.5621233333333334,0.551
Random_neighbours,500,50,0.1992333333333333,0.392
Random_neighbours,500,50,0.1858916666666667,0.372
Random_neighbours,500,50,0.666382142857143,0.7093333333333335
Random_neighbours,500,50,0.7490488095238095,0.7393333333333334
Random_neighbours,500,50,0.606477380952381,0.514
Random_neighbours,500,50,0.2226916666666667,0.4640000000000001
Random_neighbours,500,50,0.5275816666666667,0.6276666666666668
Random_neighbours,500,50,0.669127380952381,0.7176666666666668
LimeBased_neighbours,500,50,0.8289609523809525,0.8420000000000001
LimeBased_neighbours,500,50,0.7930190476190475,0.8106666666666668
LimeBased_neighbours,500,50,0.7553995238095237,0.7840000000000003
LimeBased_neighbours,500,50,0.7244885714285714,0.649
LimeBased_neighbours,500,50,0.6306338095238095,0.6523333333333334
LimeBased_neighbours,500,50,0.6741759523809522,0.6056666666666667
LimeBased_neighbours,500,50,0.1584971428571427,0.32
LimeBased_neighbours,500,50,0.2546433333333333,0.3283333333333333
LimeBased_neighbours,500,50,0.8132671428571427,0.802
LimeBased_neighbours,500,50,0.8265330952380953,0.7886666666666667
LimeBased_neighbours,500,50,0.6701397619047619,0.5295000000000001
LimeBased_neighbours,500,50,0.7954152380952381,0.7986666666666667
LimeBased_neighbours,500,50,0.7827495238095237,0.792
LimeBased_neighbours,500,50,0.7841704761904762,0.7736666666666667
LimeBased_neighbours,500,50,0.7825297619047619,0.787
LimeBased_neighbours,500,50,0.1645114285714285,0.387
LimeBased_neighbours,500,50,0.6532800000000001,0.5328333333333333
LimeBased_neighbours,500,50,0.8207947619047619,0.8386666666666668
LimeBased_neighbours,500,50,0.6944828571428568,0.529
LimeBased_neighbours,500,50,0.584355,0.4606666666666666
KDE_neighbours,500,50,0.7813,0.7426666666666668
KDE_neighbours,500,50,0.7613,0.7393333333333334
KDE_neighbours,500,50,0.723,0.7890000000000001
KDE_neighbours,500,50,0.28,0.6086666666666667
KDE_neighbours,500,50,0.6729999999999999,0.7310000000000001
KDE_neighbours,500,50,0.6856,0.7886666666666667
KDE_neighbours,500,50,0.21,0.412
KDE_neighbours,500,50,0.1,0.34
KDE_neighbours,500,50,0.4898,0.6456666666666666
KDE_neighbours,500,50,0.45,0.6623333333333334
KDE_neighbours,500,50,0.52,0.659
KDE_neighbours,500,50,0.37,0.5840000000000001
KDE_neighbours,500,50,0.6729999999999999,0.764
KDE_neighbours,500,50,0.6629999999999999,0.7473333333333335
KDE_neighbours,500,50,0.46,0.648047619047619
KDE_neighbours,500,50,0.4867833333333333,0.6215476190476192
KDE_neighbours,500,50,0.44,0.5806666666666668
KDE_neighbours,500,50,0.723,0.7840000000000003
KDE_neighbours,500,50,0.733,0.8023333333333333
KDE_neighbours,500,50,0.45,0.7145
PlugInvalid_neighbours,500,50,0.80836,0.5690000000000001
PlugInvalid_neighbours,500,50,0.8137333333333333,0.559
PlugInvalid_neighbours,500,50,0.7129866666666668,0.5
PlugInvalid_neighbours,500,50,0.5550800000000004,0.5556666666666668
PlugInvalid_neighbours,500,50,0.4935866666666669,0.511
PlugInvalid_neighbours,500,50,0.5473200000000005,0.491
PlugInvalid_neighbours,500,50,0.4667200000000002,0.489
PlugInvalid_neighbours,500,50,0.4720933333333335,0.491
PlugInvalid_neighbours,500,50,0.4782133333333335,0.499
PlugInvalid_neighbours,500,50,0.8037333333333333,0.6243333333333334
PlugInvalid_neighbours,500,50,0.5165733333333337,0.511
PlugInvalid_neighbours,500,50,0.4804533333333337,0.461
PlugInvalid_neighbours,500,50,0.82836,0.5790000000000001
PlugInvalid_neighbours,500,50,0.7976133333333334,0.6001666666666667
PlugInvalid_neighbours,500,50,0.7776133333333334,0.6040000000000001
PlugInvalid_neighbours,500,50,0.5328400000000002,0.521
PlugInvalid_neighbours,500,50,0.6214933333333333,0.472
PlugInvalid_neighbours,500,50,0.4920933333333336,0.5156666666666667
PlugInvalid_neighbours,500,50,0.7883600000000002,0.559
PlugInvalid_neighbours,500,50,0.4704533333333336,0.479
target-20-neighbours,500,50,0.56,0.21
target-20-neighbours,500,50,0.61,0.4753333333333333
target-20-neighbours,500,50,0.73,0.49
target-20-neighbours,500,50,0.67,0.36
target-20-neighbours,500,50,0.56,0.332
target-20-neighbours,500,50,0.72,0.342
target-20-neighbours,500,50,0.7,0.33
target-20-neighbours,500,50,0.56,0.46
target-20-neighbours,500,50,0.56,0.33
target-20-neighbours,500,50,0.56,0.312
target-20-neighbours,500,50,0.57,0.45
target-20-neighbours,500,50,0.69,0.34
target-20-neighbours,500,50,0.32,0.18
target-20-neighbours,500,50,0.5,0.3
target-20-neighbours,500,50,0.53,0.23
target-20-neighbours,500,50,0.41,0.2
target-20-neighbours,500,50,0.46,0.262
target-20-neighbours,500,50,0.65,0.4893333333333334
target-20-neighbours,500,50,0.3,0.31
target-20-neighbours,500,50,0.66,0.4
Random_neighbours,500,50,0.546575,0.25
Random_neighbours,500,50,0.6285585714285714,0.5153333333333334
Random_neighbours,500,50,0.4239583333333335,0.34
Random_neighbours,500,50,0.7246835714285714,0.49
Random_neighbours,500,50,0.4207166666666667,0.45
Random_neighbours,500,50,0.52995,0.482
Random_neighbours,500,50,0.7090335714285716,0.5
Random_neighbours,500,50,0.286115238095238,0.2858333333333334
Random_neighbours,500,50,0.732096666666667,0.51
Random_neighbours,500,50,0.7487419047619048,0.52
Random_neighbours,500,50,0.3181714285714285,0.18
Random_neighbours,500,50,0.5808785714285714,0.4773333333333333
Random_neighbours,500,50,0.5438716666666665,0.4233333333333333
Random_neighbours,500,50,0.565,0.44
Random_neighbours,500,50,0.4455216666666668,0.28
Random_neighbours,500,50,0.2899038095238095,0.2125
Random_neighbours,500,50,0.6432966666666666,0.5053333333333334
Random_neighbours,500,50,0.5456959523809524,0.2718333333333333
Random_neighbours,500,50,0.3265083333333334,0.38
Random_neighbours,500,50,0.6684347619047623,0.48
LimeBased_neighbours,500,50,0.6406502380952381,0.28
LimeBased_neighbours,500,50,0.597252380952381,0.302
LimeBased_neighbours,500,50,0.6830369047619047,0.37
LimeBased_neighbours,500,50,0.7045999999999999,0.58
LimeBased_neighbours,500,50,0.5860580952380952,0.352
LimeBased_neighbours,500,50,0.5919904761904761,0.4993333333333333
LimeBased_neighbours,500,50,0.5309590476190477,0.29
LimeBased_neighbours,500,50,0.6159249999999998,0.43
LimeBased_neighbours,500,50,0.5477204761904761,0.304
LimeBased_neighbours,500,50,0.7067261904761906,0.512
LimeBased_neighbours,500,50,0.4175,0.23
LimeBased_neighbours,500,50,0.587852380952381,0.495
LimeBased_neighbours,500,50,0.5517261904761903,0.4133333333333333
LimeBased_neighbours,500,50,0.6053000000000001,0.52
LimeBased_neighbours,500,50,0.5400042857142857,0.41
LimeBased_neighbours,500,50,0.6285464285714285,0.5028571428571429
LimeBased_neighbours,500,50,0.6516571428571427,0.52
LimeBased_neighbours,500,50,0.6849119047619047,0.48
LimeBased_neighbours,500,50,0.5200452380952378,0.4033333333333332
LimeBased_neighbours,500,50,0.6222678571428572,0.46
KDE_neighbours,500,50,0.6318,0.4433333333333333
KDE_neighbours,500,50,0.4192666666666666,0.352
KDE_neighbours,500,50,0.6728999999999999,0.55
KDE_neighbours,500,50,0.3625499999999999,0.2588809523809524
KDE_neighbours,500,50,0.664,0.48
KDE_neighbours,500,50,0.3533833333333333,0.38
KDE_neighbours,500,50,0.674,0.49
KDE_neighbours,500,50,0.47,0.4233333333333333
KDE_neighbours,500,50,0.62,0.4633333333333332
KDE_neighbours,500,50,0.6518,0.4753333333333333
KDE_neighbours,500,50,0.534,0.45
KDE_neighbours,500,50,0.63,0.4733333333333333
KDE_neighbours,500,50,0.2266,0.27
KDE_neighbours,500,50,0.6018,0.4533333333333333
KDE_neighbours,500,50,0.63,0.4833333333333333
KDE_neighbours,500,50,0.3959833333333333,0.2448809523809523
KDE_neighbours,500,50,0.4401666666666666,0.323547619047619
KDE_neighbours,500,50,0.5427833333333334,0.52
KDE_neighbours,500,50,0.5718,0.4233333333333333
KDE_neighbours,500,50,0.58,0.4973333333333333
PlugInvalid_neighbours,500,50,0.6235999999999998,0.475
PlugInvalid_neighbours,500,50,0.6867999999999997,0.382
PlugInvalid_neighbours,500,50,0.6755999999999998,0.495
PlugInvalid_neighbours,500,50,0.6635999999999999,0.52
PlugInvalid_neighbours,500,50,0.4808,0.3
PlugInvalid_neighbours,500,50,0.552,0.312
PlugInvalid_neighbours,500,50,0.5576,0.41
PlugInvalid_neighbours,500,50,0.4995999999999999,0.31
PlugInvalid_neighbours,500,50,0.3432,0.18
PlugInvalid_neighbours,500,50,0.6867999999999997,0.432
PlugInvalid_neighbours,500,50,0.3143999999999999,0.23
PlugInvalid_neighbours,500,50,0.7003999999999998,0.42
PlugInvalid_neighbours,500,50,0.4959999999999999,0.4433333333333333
PlugInvalid_neighbours,500,50,0.4907999999999999,0.37
PlugInvalid_neighbours,500,50,0.512,0.26
PlugInvalid_neighbours,500,50,0.6479999999999998,0.3428571428571428
PlugInvalid_neighbours,500,50,0.6879999999999998,0.442
PlugInvalid_neighbours,500,50,0.6535999999999997,0.575
PlugInvalid_neighbours,500,50,0.5255999999999998,0.4333333333333333
PlugInvalid_neighbours,500,50,0.6935999999999999,0.495
target-20-neighbours,500,50,0.62,0.5375
target-20-neighbours,500,50,0.47,0.43
target-20-neighbours,500,50,0.51,0.41
target-20-neighbours,500,50,0.61,0.4216666666666666
target-20-neighbours,500,50,0.6,0.43
target-20-neighbours,500,50,0.61,0.5
target-20-neighbours,500,50,0.55,0.43
target-20-neighbours,500,50,0.66,0.55
target-20-neighbours,500,50,0.44,0.2
target-20-neighbours,500,50,0.65,0.55
target-20-neighbours,500,50,0.66,0.56
target-20-neighbours,500,50,0.45,0.19
target-20-neighbours,500,50,0.64,0.48
target-20-neighbours,500,50,0.65,0.51
target-20-neighbours,500,50,0.5,0.22
target-20-neighbours,500,50,0.62,0.44
target-20-neighbours,500,50,0.4,0.18
target-20-neighbours,500,50,0.61,0.5633333333333334
target-20-neighbours,500,50,0.6,0.39
target-20-neighbours,500,50,0.64,0.59
Random_neighbours,500,50,0.5032833333333333,0.39
Random_neighbours,500,50,0.4,0.41
Random_neighbours,500,50,0.6684,0.5
Random_neighbours,500,50,0.3778,0.16
Random_neighbours,500,50,0.6448,0.5
Random_neighbours,500,50,0.6218,0.46
Random_neighbours,500,50,0.5626666666666668,0.43
Random_neighbours,500,50,0.52,0.43
Random_neighbours,500,50,0.5126666666666667,0.49
Random_neighbours,500,50,0.55,0.44
Random_neighbours,500,50,0.1904833333333333,0.13
Random_neighbours,500,50,0.6154000000000001,0.56
Random_neighbours,500,50,0.5819,0.52
Random_neighbours,500,50,0.54,0.42
Random_neighbours,500,50,0.4158333333333334,0.23
Random_neighbours,500,50,0.1865833333333333,0.2058333333333333
Random_neighbours,500,50,0.1935,0.1825
Random_neighbours,500,50,0.57,0.5233333333333333
Random_neighbours,500,50,0.58,0.5175
Random_neighbours,500,50,0.6284000000000001,0.51
LimeBased_neighbours,500,50,0.7710566666666666,0.43
LimeBased_neighbours,500,50,0.7088533333333332,0.4375
LimeBased_neighbours,500,50,0.8106233333333335,0.57
LimeBased_neighbours,500,50,0.7500066666666666,0.48
LimeBased_neighbours,500,50,0.7462266666666667,0.44
LimeBased_neighbours,500,50,0.7275600000000003,0.46
LimeBased_neighbours,500,50,0.7046516666666668,0.45
LimeBased_neighbours,500,50,0.7657483333333333,0.43
LimeBased_neighbours,500,50,0.6761316666666667,0.44
LimeBased_neighbours,500,50,0.7642983333333333,0.51
LimeBased_neighbours,500,50,0.111475,0.01
LimeBased_neighbours,500,50,0.7686133333333338,0.51
LimeBased_neighbours,500,50,0.7507800000000002,0.45
LimeBased_neighbours,500,50,0.7143416666666667,0.4275
LimeBased_neighbours,500,50,0.5525833333333333,0.4075
LimeBased_neighbours,500,50,0.7851700000000001,0.52
LimeBased_neighbours,500,50,0.6904316666666667,0.39
LimeBased_neighbours,500,50,0.7603399999999998,0.4733333333333333
LimeBased_neighbours,500,50,0.7005233333333333,0.45
LimeBased_neighbours,500,50,0.7923716666666669,0.58
KDE_neighbours,500,50,0.58,0.53
KDE_neighbours,500,50,0.57,0.47
KDE_neighbours,500,50,0.66,0.49
KDE_neighbours,500,50,0.55,0.42
KDE_neighbours,500,50,0.45,0.24
KDE_neighbours,500,50,0.36,0.3275
KDE_neighbours,500,50,0.59,0.5
KDE_neighbours,500,50,0.44,0.19
KDE_neighbours,500,50,0.44,0.19
KDE_neighbours,500,50,0.28,0.2
KDE_neighbours,500,50,0.53,0.45
KDE_neighbours,500,50,0.64,0.55
KDE_neighbours,500,50,0.54,0.39
KDE_neighbours,500,50,0.57,0.46
KDE_neighbours,500,50,0.51,0.3675
KDE_neighbours,500,50,0.47,0.43
KDE_neighbours,500,50,0.15,0.09
KDE_neighbours,500,50,0.54,0.5533333333333333
KDE_neighbours,500,50,0.58,0.52
KDE_neighbours,500,50,0.55,0.49
PlugInvalid_neighbours,500,50,0.5355999999999994,0.49
PlugInvalid_neighbours,500,50,0.5407999999999995,0.53
PlugInvalid_neighbours,500,50,0.5687999999999996,0.48
PlugInvalid_neighbours,500,50,0.4771999999999998,0.45
PlugInvalid_neighbours,500,50,0.5911999999999993,0.55
PlugInvalid_neighbours,500,50,0.5487999999999996,0.48
PlugInvalid_neighbours,500,50,0.3852,0.4
PlugInvalid_neighbours,500,50,0.5127999999999996,0.44
PlugInvalid_neighbours,500,50,0.5427999999999994,0.46
PlugInvalid_neighbours,500,50,0.4927999999999997,0.44
PlugInvalid_neighbours,500,50,0.4811999999999999,0.27
PlugInvalid_neighbours,500,50,0.5259999999999999,0.34
PlugInvalid_neighbours,500,50,0.5859999999999994,0.52
PlugInvalid_neighbours,500,50,0.3707999999999999,0.17
PlugInvalid_neighbours,500,50,0.5075999999999996,0.45
PlugInvalid_neighbours,500,50,0.5131999999999998,0.45
PlugInvalid_neighbours,500,50,0.4827999999999997,0.4
PlugInvalid_neighbours,500,50,0.5107999999999999,0.3
PlugInvalid_neighbours,500,50,0.5027999999999997,0.43
PlugInvalid_neighbours,500,50,0.6267999999999994,0.58
target-20-neighbours,500,50,0.38,0.399047619047619
target-20-neighbours,500,50,0.38,0.4659999999999999
target-20-neighbours,500,50,0.8,0.695
target-20-neighbours,500,50,0.05,0.02
target-20-neighbours,500,50,0.38,0.4817142857142857
target-20-neighbours,500,50,0.43,0.5109999999999999
target-20-neighbours,500,50,0.39,0.5042142857142857
target-20-neighbours,500,50,0.68,0.675
target-20-neighbours,500,50,0.37,0.3783333333333333
target-20-neighbours,500,50,0.47,0.5725
target-20-neighbours,500,50,0.36,0.3775476190476191
target-20-neighbours,500,50,0.77,0.705
target-20-neighbours,500,50,0.33,0.46
target-20-neighbours,500,50,0.79,0.695
target-20-neighbours,500,50,0.1,0.1425
target-20-neighbours,500,50,0.8,0.7125
target-20-neighbours,500,50,0.45,0.4736190476190476
target-20-neighbours,500,50,0.76,0.725
target-20-neighbours,500,50,0.38,0.456
target-20-neighbours,500,50,0.41,0.4859999999999999
Random_neighbours,500,50,0.6650800000000001,0.54
Random_neighbours,500,50,0.680734761904762,0.705
Random_neighbours,500,50,0.2232595238095238,0.21
Random_neighbours,500,50,0.6612276190476192,0.665
Random_neighbours,500,50,0.7187895238095239,0.55
Random_neighbours,500,50,0.643684761904762,0.695
Random_neighbours,500,50,0.656334761904762,0.6783333333333332
Random_neighbours,500,50,0.6664014285714285,0.695
Random_neighbours,500,50,0.6166809523809524,0.675
Random_neighbours,500,50,0.398897380952381,0.5734999999999999
Random_neighbours,500,50,0.6538609523809523,0.7125
Random_neighbours,500,50,0.657027619047619,0.705
Random_neighbours,500,50,0.6259142857142859,0.685
Random_neighbours,500,50,0.4120238095238095,0.4893333333333333
Random_neighbours,500,50,0.6497347619047621,0.6783333333333332
Random_neighbours,500,50,0.614234761904762,0.7025
Random_neighbours,500,50,0.6314347619047619,0.665
Random_neighbours,500,50,0.6446347619047619,0.705
Random_neighbours,500,50,0.6595942857142858,0.705
Random_neighbours,500,50,0.2130666666666666,0.275
LimeBased_neighbours,500,50,0.6976695238095236,0.715
LimeBased_neighbours,500,50,0.6627428571428569,0.695
LimeBased_neighbours,500,50,0.7099911904761902,0.715
LimeBased_neighbours,500,50,0.6423007142857139,0.665
LimeBased_neighbours,500,50,0.4666859523809522,0.5117142857142857
LimeBased_neighbours,500,50,0.4666202380952378,0.5109999999999999
LimeBased_neighbours,500,50,0.4782211904761901,0.4682142857142857
LimeBased_neighbours,500,50,0.6950942857142853,0.695
LimeBased_neighbours,500,50,0.7203183333333333,0.685
LimeBased_neighbours,500,50,0.7252588095238092,0.6825
LimeBased_neighbours,500,50,0.4679449999999999,0.5493333333333333
LimeBased_neighbours,500,50,0.6808611904761902,0.645
LimeBased_neighbours,500,50,0.0878678571428571,0.045
LimeBased_neighbours,500,50,0.4633321428571427,0.5009999999999999
LimeBased_neighbours,500,50,0.7105099999999998,0.685
LimeBased_neighbours,500,50,0.4413245238095236,0.3568333333333334
LimeBased_neighbours,500,50,0.6901966666666663,0.7125
LimeBased_neighbours,500,50,0.4695923809523809,0.5467142857142856
LimeBased_neighbours,500,50,0.5130602380952379,0.5436190476190476
LimeBased_neighbours,500,50,0.6790016666666662,0.695
KDE_neighbours,500,50,0.4306,0.5327142857142857
KDE_neighbours,500,50,0.7578,0.705
KDE_neighbours,500,50,0.7718333333333333,0.705
KDE_neighbours,500,50,0.5160333333333332,0.617
KDE_neighbours,500,50,0.2935999999999999,0.2875
KDE_neighbours,500,50,0.8018333333333334,0.715
KDE_neighbours,500,50,0.6678000000000001,0.6975
KDE_neighbours,500,50,0.7578,0.695
KDE_neighbours,500,50,0.7878000000000001,0.705
KDE_neighbours,500,50,0.3967,0.4775
KDE_neighbours,500,50,0.5043,0.6084999999999999
KDE_neighbours,500,50,0.5183333333333333,0.6152857142857142
KDE_neighbours,500,50,0.7878000000000001,0.705
KDE_neighbours,500,50,0.7918333333333334,0.705
KDE_neighbours,500,50,0.3877,0.481
KDE_neighbours,500,50,0.5008,0.5684999999999999
KDE_neighbours,500,50,0.4708,0.5375
KDE_neighbours,500,50,0.7818333333333334,0.71
KDE_neighbours,500,50,0.7718333333333333,0.7
KDE_neighbours,500,50,0.7718333333333333,0.715
PlugInvalid_neighbours,500,50,0.7051999999999999,0.715
PlugInvalid_neighbours,500,50,0.8138,0.615
PlugInvalid_neighbours,500,50,0.6498000000000002,0.695
PlugInvalid_neighbours,500,50,0.6644000000000001,0.715
PlugInvalid_neighbours,500,50,0.6336,0.675
PlugInvalid_neighbours,500,50,0.2084,0.205
PlugInvalid_neighbours,500,50,0.7252,0.7125
PlugInvalid_neighbours,500,50,0.3724000000000003,0.413547619047619
PlugInvalid_neighbours,500,50,0.6843999999999998,0.715
PlugInvalid_neighbours,500,50,0.7227999999999999,0.7025
PlugInvalid_neighbours,500,50,0.6806,0.6975
PlugInvalid_neighbours,500,50,0.6966,0.695
PlugInvalid_neighbours,500,50,0.6935999999999999,0.695
PlugInvalid_neighbours,500,50,0.5420000000000001,0.685
PlugInvalid_neighbours,500,50,0.7205999999999999,0.69
PlugInvalid_neighbours,500,50,0.8068000000000001,0.66
PlugInvalid_neighbours,500,50,0.3228000000000001,0.391547619047619
PlugInvalid_neighbours,500,50,0.3498000000000001,0.531047619047619
PlugInvalid_neighbours,500,50,0.8084,0.565
PlugInvalid_neighbours,500,50,0.679,0.705
target-20-neighbours,500,50,0.41,0.1133333333333333
target-20-neighbours,500,50,0.41,0.1133333333333333
target-20-neighbours,500,50,0.41,0.1133333333333333
target-20-neighbours,500,50,0.21,0.085
target-20-neighbours,500,50,0.21,0.075
target-20-neighbours,500,50,0.41,0.1133333333333333
target-20-neighbours,500,50,0.41,0.1133333333333333
target-20-neighbours,500,50,0.54,0.21
target-20-neighbours,500,50,0.41,0.1133333333333333
target-20-neighbours,500,50,0.41,0.1233333333333333
target-20-neighbours,500,50,0.41,0.1133333333333333
target-20-neighbours,500,50,0.41,0.1133333333333333
target-20-neighbours,500,50,0.23,0.22
target-20-neighbours,500,50,0.41,0.1133333333333333
target-20-neighbours,500,50,0.41,0.1133333333333333
target-20-neighbours,500,50,0.41,0.1133333333333333
target-20-neighbours,500,50,0.41,0.1133333333333333
target-20-neighbours,500,50,0.21,0.085
target-20-neighbours,500,50,0.21,0.075
target-20-neighbours,500,50,0.41,0.1133333333333333
Random_neighbours,500,50,0.55375,0.37
Random_neighbours,500,50,0.6539714285714286,0.4133333333333333
Random_neighbours,500,50,0.55375,0.37
Random_neighbours,500,50,0.2860630952380951,0.225
Random_neighbours,500,50,0.2440940476190473,0.045
Random_neighbours,500,50,0.55375,0.37
Random_neighbours,500,50,0.55375,0.37
Random_neighbours,500,50,0.4600866666666666,0.19
Random_neighbours,500,50,0.55375,0.37
Random_neighbours,500,50,0.6539714285714286,0.4133333333333333
Random_neighbours,500,50,0.6539714285714286,0.4133333333333333
Random_neighbours,500,50,0.55375,0.37
Random_neighbours,500,50,0.4600866666666666,0.2
Random_neighbours,500,50,0.55375,0.37
Random_neighbours,500,50,0.55375,0.37
Random_neighbours,500,50,0.55375,0.37
Random_neighbours,500,50,0.55375,0.37
Random_neighbours,500,50,0.2860630952380951,0.225
Random_neighbours,500,50,0.2860630952380951,0.225
Random_neighbours,500,50,0.55375,0.37
LimeBased_neighbours,500,50,0.4801833333333333,0.3616666666666666
LimeBased_neighbours,500,50,0.4351333333333332,0.22
LimeBased_neighbours,500,50,0.4160999999999999,0.21
LimeBased_neighbours,500,50,0.5893833333333334,0.38
LimeBased_neighbours,500,50,0.5306833333333334,0.37
LimeBased_neighbours,500,50,0.2064988095238095,0.075
LimeBased_neighbours,500,50,0.4169500000000001,0.21
LimeBased_neighbours,500,50,0.5088833333333334,0.34
LimeBased_neighbours,500,50,0.1408904761904762,0.105
LimeBased_neighbours,500,50,0.5101833333333333,0.37
LimeBased_neighbours,500,50,0.4897166666666666,0.22
LimeBased_neighbours,500,50,0.5353166666666666,0.405
LimeBased_neighbours,500,50,0.4914166666666666,0.33
LimeBased_neighbours,500,50,0.2819833333333333,0.13
LimeBased_neighbours,500,50,0.4637666666666666,0.34
LimeBased_neighbours,500,50,0.5163500000000001,0.36
LimeBased_neighbours,500,50,0.5197833333333334,0.36
LimeBased_neighbours,500,50,0.4318333333333333,0.25
LimeBased_neighbours,500,50,0.5365166666666668,0.37
LimeBased_neighbours,500,50,0.4790333333333333,0.3616666666666666
KDE_neighbours,500,50,0.2339,0.14
KDE_neighbours,500,50,0.1775999999999999,0.1267142857142857
KDE_neighbours,500,50,0.2839,0.2757142857142857
KDE_neighbours,500,50,0.50656,0.25
KDE_neighbours,500,50,0.50656,0.24
KDE_neighbours,500,50,0.5313,0.37
KDE_neighbours,500,50,0.1775999999999999,0.1267142857142857
KDE_neighbours,500,50,0.5226833333333334,0.38
KDE_neighbours,500,50,0.2839,0.2757142857142857
KDE_neighbours,500,50,0.2839,0.2757142857142857
KDE_neighbours,500,50,0.1775999999999999,0.1267142857142857
KDE_neighbours,500,50,0.2839,0.2757142857142857
KDE_neighbours,500,50,0.2039,0.1542142857142857
KDE_neighbours,500,50,0.5313,0.37
KDE_neighbours,500,50,0.5313,0.37
KDE_neighbours,500,50,0.2339,0.14
KDE_neighbours,500,50,0.2839,0.2757142857142857
KDE_neighbours,500,50,0.50656,0.25
KDE_neighbours,500,50,0.52656,0.2
KDE_neighbours,500,50,0.2839,0.2757142857142857
PlugInvalid_neighbours,500,50,0.3011333333333333,0.2792142857142857
PlugInvalid_neighbours,500,50,0.2211333333333333,0.106
PlugInvalid_neighbours,500,50,0.4902000000000002,0.36
PlugInvalid_neighbours,500,50,0.1211333333333333,0.046
PlugInvalid_neighbours,500,50,0.2811333333333333,0.15
PlugInvalid_neighbours,500,50,0.5358666666666668,0.37
PlugInvalid_neighbours,500,50,0.3011333333333333,0.2792142857142857
PlugInvalid_neighbours,500,50,0.2411333333333333,0.2167142857142857
PlugInvalid_neighbours,500,50,0.4260666666666668,0.22
PlugInvalid_neighbours,500,50,0.3011333333333333,0.2692142857142857
PlugInvalid_neighbours,500,50,0.4196666666666668,0.22
PlugInvalid_neighbours,500,50,0.1511333333333333,0.075
PlugInvalid_neighbours,500,50,0.5581333333333336,0.18
PlugInvalid_neighbours,500,50,0.5724666666666668,0.34
PlugInvalid_neighbours,500,50,0.1911333333333333,0.13
PlugInvalid_neighbours,500,50,0.2311333333333333,0.2717142857142857
PlugInvalid_neighbours,500,50,0.5624666666666669,0.34
PlugInvalid_neighbours,500,50,0.1211333333333333,0.046
PlugInvalid_neighbours,500,50,0.4424666666666668,0.23
PlugInvalid_neighbours,500,50,0.3011333333333333,0.2792142857142857
target-20-neighbours,500,50,0.89,0.7
target-20-neighbours,500,50,0.85,0.69
target-20-neighbours,500,50,0.88,0.69
target-20-neighbours,500,50,0.93,0.79
target-20-neighbours,500,50,0.9,0.7
target-20-neighbours,500,50,0.93,0.74
target-20-neighbours,500,50,0.95,0.76
target-20-neighbours,500,50,0.89,0.72
target-20-neighbours,500,50,0.9,0.74
target-20-neighbours,500,50,0.91,0.71
target-20-neighbours,500,50,0.85,0.7
target-20-neighbours,500,50,0.89,0.66
target-20-neighbours,500,50,0.87,0.71
target-20-neighbours,500,50,0.88,0.68
target-20-neighbours,500,50,0.97,0.8
