PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,PRSCS_LB,PRSCS_UB,SCS,FTG_HUM_1_LB,FTG_HUM_1_UB,FTG_HUM_1,FTG_HUM_2_LB,FTG_HUM_2_UB,FTG_HUM_2
0,5.48,2.63,0.65,0.17,536,38,65,foc,y,u,foc,e,u,3572.83,278.65,1329.62,782.03,37,11.31748321,0,0.0981446,0,0.8709,0.002,0.43645,0.1649,0.1305,0.1477
0,5.48,2.63,0.65,0.17,357,38,65,foc,y,u,foc,e,u,1405.24,166.13,1329.62,782.03,37,11.26322504,0,0.0981446,0,0.918,0,0.459,0.9627,0,0.48135
3,5.48,2.63,0.65,0.17,178,38,65,foc,y,u,foc,e,u,471.53,185.7,2874.12,194.38,37,11.2112581,0,0.0981446,0,0.7503,0.0031,0.3767,0.831,0.07,0.4505
0,5.48,2.63,0.65,0.17,536,38,65,foc,y,u,foc,e,u,3572.83,278.65,1329.62,782.03,37,11.31748321,0,0.0981446,0,0.8711,0.0085,0.4398,0.0338,0.0338,0.0338
0,5.48,2.63,0.65,0.17,357,38,65,foc,y,u,foc,e,u,1360.47,168.56,1329.62,782.03,37,11.26323948,0,0.0981446,0,0.912,0.0009,0.45645,0.9614,0,0.4807
3,5.48,2.63,0.65,0.17,178,23,65,foc,y,u,foc,e,u,487.52,185.31,2874.12,194.38,37,11.21125759,0,0.0981446,0,0.7503,0.0031,0.3767,0.7793,0.0215,0.4004
0,5.049845719,3.936836031,0.645190398,0.3425663672,275,64.61703734,53.33716651,free,e,h,free,e,h,1531.03,480.75,297.23,200.72,91.79949704,11.55413161,0.901855,1,1,0.0498,0,0.0249,0.0167,0.0048,0.01075
0,5.05,3.94,0.65,0.34,274,64,53,free,e,h,free,e,h,1531.03,480.75,297.23,200.72,91,11.55411329,0.901855,1,1,0.0484,0.0004,0.0244,0.0198,0.003,0.0114
2,5.05,3.94,0.65,0.34,183,64,53,free,e,h,free,e,h,379.75,173.27,2161.19,183.99,91,11.5265558,0.901855,1,1,0.0131,0.0005,0.0068,0.0506,0.0206,0.0356
4,5.05,3.94,0.65,0.34,92,64,53,free,e,h,free,e,h,2360.09,171.92,2850.06,197.14,91,11.4992673,0.901855,1,1,0.0898,0.0139,0.05185,0,0,0
5,5.05,3.94,0.65,0.34,1,64,53,free,e,h,free,e,h,2935.61,195.72,2850.06,197.14,91,11.47226229,1,1,1,0,0,0,0,0,0
0,5.05,3.94,0.65,0.34,274,64,53,free,e,h,free,e,h,1531.03,480.75,297.23,200.72,91,11.55411329,0.901855,1,1,0.0354,0.0165,0.02595,0.0236,0.0012,0.0124
2,5.05,3.94,0.65,0.34,183,64,53,free,e,h,free,e,h,795.97,198.31,2563.44,189.78,91,11.52654641,0.901855,1,1,0.0112,0.0022,0.0067,0.0897,0.0116,0.05065
5,5.05,3.94,0.65,0.34,92,64,53,free,e,h,free,e,h,2903.45,195.18,2881.35,197.22,91,11.49924606,1,1,1,0,0,0,0,0,0
5,5.05,3.94,0.65,0.34,1,64,53,free,e,h,free,e,h,2903.45,195.18,2881.35,197.22,91,11.47223276,1,1,1,0,0,0,0,0,0
0,5.05,3.94,0.65,0.34,274,64,53,free,e,h,free,e,h,1531.03,480.75,297.23,200.72,91,11.55411329,0.901855,1,1,0.0359,0.0218,0.02885,0.0219,0.0021,0.012
2,5.05,3.94,0.65,0.34,183,64,53,free,e,h,free,e,h,447.18,199.28,2067.41,181.69,91,11.52655709,0.901855,1,1,0.0118,0.0037,0.00775,0.05,0.0213,0.03565
4,5.05,3.94,0.65,0.34,92,64,53,free,e,h,free,e,h,2364.23,185.38,2862.26,197.3,91,11.49926802,0.901085,0.999531,1,0.0767,0.0046,0.04065,0,0,0
5,5.05,3.94,0.65,0.34,1,64,53,free,e,h,free,e,h,2876.22,194.31,2862.26,197.3,91,11.47224932,1,1,1,0,0,0,0,0,0
0,7.474646443,2.185449915,0.5745216286,0.246769788,396,63.10435456,59.08544908,foc,e,h,free,e,s,3537.6,727.65,3282.57,257.79,36.27957971,11.50808178,0.166278,0.265971,0,0.0428,0.0028,0.0228,0.2806,0,0.1403
0,7.47,2.19,0.57,0.25,395,63,59,foc,e,h,free,e,s,3537.6,727.65,3282.57,257.79,36,11.5080543,0.145087,0.245027,0,0.0453,0.011,0.02815,0.2788,0.0018,0.1403
0,7.47,2.19,0.57,0.25,263,37,59,foc,e,h,free,e,s,1730.56,164.41,3282.57,257.79,36,11.46770648,0,0.0981446,0,0.0456,0.0041,0.02485,0.2788,0.0018,0.1403
3,7.47,2.19,0.57,0.25,131,63,59,foc,e,h,free,e,s,428.36,173.65,2920.11,196.01,36,11.42916953,0,0.0981446,0,0.0214,0.0013,0.01135,0.0462,0.0066,0.0264
0,7.47,2.19,0.57,0.25,395,63,59,foc,e,h,free,e,s,3537.6,727.65,3282.57,257.79,36,11.5080543,0.111822,0.211461,0,0.0482,0.0008,0.0245,0.2806,0.0036,0.1421
0,7.47,2.19,0.57,0.25,263,37,59,foc,e,h,free,e,s,1730.56,164.41,3282.57,257.79,36,11.46770676,0,0.0981446,0,0.0508,0.0013,0.02605,0.2842,0.0036,0.1439
3,7.47,2.19,0.57,0.25,131,63,59,foc,e,h,free,e,s,428.36,173.65,2920.11,196.01,36,11.4291731,0,0.0981446,0,0.0284,0.0023,0.01535,0.0569,0.0012,0.02905
0,7.47,2.19,0.57,0.25,395,63,59,foc,e,h,free,e,s,3537.6,727.65,3282.57,257.79,36,11.5080543,0.176811,0.276565,0,0.0524,0.0166,0.0345,0.2788,0.0054,0.1421
0,7.47,2.19,0.57,0.25,263,37,59,foc,e,h,free,e,s,1767.56,164.54,3282.57,257.79,36,11.46769654,0,0.0981446,0,0.0318,0.0083,0.02005,0.2788,0.0054,0.1421
3,7.47,2.19,0.57,0.25,131,63,35,foc,e,h,free,e,s,428.36,173.65,2898.12,195.96,36,11.42917152,0,0.0981446,0,0.0295,0.0049,0.0172,0.0434,0.008,0.0257
0,5.909336011,3.657648996,0.7212683416,0.163330368,370,81.54040543,83.2171876,free,y,h,distr,e,h,852.89,736.36,4377.75,457.08,79.64097876,11.83702476,0.000468738,0.0989152,0,0.0339,0,0.01695,0,0,0
0,5.91,3.66,0.72,0.16,369,81,83,free,y,h,distr,e,h,852.89,736.36,4377.75,457.08,79,11.83699728,0.00790082,0.106991,0,0.0339,0,0.01695,0,0,0
0,5.91,3.66,0.72,0.16,246,81,83,free,y,h,distr,e,h,267.3,157.62,4377.75,457.08,79,11.79967569,0.085612,0.185254,0,0.007,0.007,0.007,0.0187,0.0007,0.0097
0,5.91,3.66,0.72,0.16,123,81,83,free,y,h,distr,e,h,267.3,157.62,4377.75,457.08,79,11.76289693,0,0.0981446,0,0,0,0,0.0275,0.0089,0.0182
0,5.91,3.66,0.72,0.16,369,81,83,free,y,h,distr,e,h,852.89,736.36,4377.75,457.08,79,11.83699728,0.000468738,0.0989152,0,0.0339,0,0.01695,0,0,0
0,5.91,3.66,0.72,0.16,246,81,83,free,y,h,distr,e,h,267.3,157.62,4377.75,457.08,79,11.79969421,0.104583,0.204489,0,0.0122,0.0042,0.0082,0.0266,0.0011,0.01385
0,5.91,3.66,0.72,0.16,123,81,83,free,y,h,distr,e,h,267.3,157.62,4377.75,457.08,79,11.76288775,0,0.0981446,0,0,0,0,0.0281,0.0034,0.01575
0,5.91,3.66,0.72,0.16,369,81,83,free,y,h,distr,e,h,852.89,736.36,4377.75,457.08,79,11.83699728,0.000468738,0.0989152,0,0.0339,0,0.01695,0.013,0.013,0.013
0,5.91,3.66,0.72,0.16,246,81,83,free,y,h,distr,e,h,267.3,157.62,4377.75,457.08,79,11.79968971,0.114648,0.214562,0,0.0079,0.0079,0.0079,0.0178,0.0017,0.00975
0,5.91,3.66,0.72,0.16,123,81,83,free,y,h,distr,e,h,267.3,157.62,4377.75,457.08,79,11.7628985,0,0.0981446,0,0.0077,0.0077,0.0077,0.0089,0.0033,0.0061
0,5.766977186,3.895434432,0.7435252799,0.3268331674,531,35.14974268,85.8874777,free,y,s,foc,e,s,3121.12,256.79,4294.02,721.07,38.89284282,11.5200589,0.901855,1,1,0.2067,0.0156,0.11115,0.2876,0.0036,0.1456
0,5.77,3.9,0.74,0.33,530,35,85,free,y,s,foc,e,s,3121.12,256.79,4294.02,721.07,38,11.52002226,0.901855,1,1,0.1959,0.0343,0.1151,0.2894,0.0018,0.1456
3,5.77,3.9,0.74,0.33,353,35,85,free,y,s,foc,e,s,807.06,186.55,2842.21,194.08,38,11.46636967,0.901855,1,1,0.1114,0.0277,0.06955,0.3539,0.0063,0.1801
5,5.77,3.9,0.74,0.33,176,35,85,free,y,s,foc,e,s,2535.26,188.57,2842.21,194.08,38,11.41497853,1,1,1,0,0,0,0,0,0
0,5.77,3.9,0.74,0.33,530,35,85,free,y,s,foc,e,s,3121.12,256.79,4294.02,721.07,38,11.52002226,0.901855,1,1,0.1553,0.0195,0.0874,0.2894,0.0053,0.14735
3,5.77,3.9,0.74,0.33,353,35,51,free,y,s,foc,e,s,611.19,195.22,2910.19,194.33,38,11.46636814,0.901855,1,1,0.1002,0.0241,0.06215,0.3725,0.1203,0.2464
5,5.77,3.9,0.74,0.33,176,35,51,free,y,s,foc,e,s,2528.23,188.63,2910.19,194.33,38,11.41496035,1,1,1,0,0,0,0,0,0
0,5.77,3.9,0.74,0.33,530,35,85,free,y,s,foc,e,s,3121.12,256.79,4294.02,721.07,38,11.52002226,0.901855,1,1,0.1538,0.0633,0.10855,0.2894,0.0018,0.1456
3,5.77,3.9,0.74,0.33,353,35,51,free,y,s,foc,e,s,716.1,190.96,2910.19,194.33,38,11.46637082,0.901855,1,1,0.0652,0.0432,0.0542,0.3482,0.0715,0.20985
5,5.77,3.9,0.74,0.33,176,35,51,free,y,s,foc,e,s,2535.23,188.73,2910.19,194.33,38,11.41496523,1,1,1,0,0,0,0,0,0
0,6.205141165,3.364651665,0.6215800159,0.2023033565,335,51.94884363,64.72457966,free,e,h,free,y,h,1451.39,625.46,1632.24,272.26,78.90255449,11.60869804,0.901855,1,1,0.0601,0.004,0.03205,0.0164,0,0.0082
0,6.21,3.36,0.62,0.2,334,51,64,free,e,h,free,y,h,1451.39,625.46,1632.24,272.26,78,11.60867361,0.901855,1,1,0.0367,0.0072,0.02195,0.0164,0,0.0082
3,6.21,3.36,0.62,0.2,223,51,64,free,e,h,free,y,h,435.93,181.46,2857.59,200.51,78,11.57500259,0.901855,1,1,0.0095,0.0003,0.0049,0.0698,0.0019,0.03585
5,6.21,3.36,0.62,0.2,112,51,64,free,e,h,free,y,h,2672,192.59,2857.59,200.51,78,11.54176717,1,1,1,0,0,0,0,0,0
5,6.21,3.36,0.62,0.2,1,51,64,free,e,h,free,y,h,2672,192.59,2857.59,200.51,78,11.50954493,1,1,1,0,0,0,0,0,0
0,6.21,3.36,0.62,0.2,334,51,64,free,e,h,free,y,h,1451.39,625.46,1632.24,272.26,78,11.60867361,0.901855,1,1,0.0608,0.006,0.0334,0.0164,0,0.0082
3,6.21,3.36,0.62,0.2,223,51,64,free,e,h,free,y,h,486.19,181.34,2857.59,200.51,78,11.5750044,0.901085,0.999531,1,0.0157,0.0005,0.0081,0.0919,0.008,0.04995
5,6.21,3.36,0.62,0.2,112,51,64,free,e,h,free,y,h,2763,194.76,2857.59,200.51,78,11.54176892,1,1,1,0,0,0,0,0,0
5,6.21,3.36,0.62,0.2,1,51,64,free,e,h,free,y,h,2763,194.76,2857.59,200.51,78,11.50953078,1,1,1,0,0,0,0,0,0
0,6.21,3.36,0.62,0.2,334,51,64,free,e,h,free,y,h,1451.39,625.46,1632.24,272.26,78,11.60867361,0.901855,1,1,0.0393,0.0072,0.02325,0.0166,0.0002,0.0084
3,6.21,3.36,0.62,0.2,223,51,64,free,e,h,free,y,h,435.94,179.22,2857.59,200.51,78,11.57500354,0.901855,1,1,0.0152,0.004,0.0096,0.1055,0.023,0.06425
5,6.21,3.36,0.62,0.2,112,51,64,free,e,h,free,y,h,2903.14,195.52,2857.59,200.51,78,11.54176812,1,1,1,0,0,0,0,0,0
5,6.21,3.36,0.62,0.2,1,51,64,free,e,h,free,y,h,2903.14,195.52,2857.59,200.51,78,11.50953528,1,1,1,0,0,0,0,0,0
0,6.038281112,3.974272181,0.6879580966,0.2923484835,415,39.97680539,66.22978009,distr,e,h,foc,e,h,3123.19,226.18,3147.96,466.79,61.72026878,11.99581296,0.590386,0.690354,1,0.0284,0.0284,0.0284,0.0204,0.0002,0.0103
0,6.04,3.97,0.69,0.29,414,39,66,distr,e,h,foc,e,h,3123.19,226.18,3147.96,466.79,61,11.99578242,0.540581,0.640539,1,0.0347,0.0052,0.01995,0.0206,0.0006,0.0106
1,6.04,3.97,0.69,0.29,276,23,66,distr,e,h,foc,e,h,743.76,188.48,2350.38,207.19,61,11.95364206,0.349758,0.449732,0,0.0189,0.0189,0.0189,0.007,0.001,0.004
5,6.04,3.97,0.69,0.29,138,23,66,distr,e,h,foc,e,h,2523.94,188.48,2839.4,200.1,61,11.91334252,1,1,1,0,0,0,0,0,0
0,6.04,3.97,0.69,0.29,414,39,66,distr,e,h,foc,e,h,3123.19,226.18,3147.96,466.79,61,11.99578242,0.515237,0.615088,1,0.0301,0.0003,0.0152,0.02,0.0019,0.01095
0,6.04,3.97,0.69,0.29,276,39,66,distr,e,h,foc,e,h,1149.51,176.37,3147.96,466.79,61,11.95360579,0.0968312,0.196807,0,0.0119,0.0089,0.0104,0.0121,0.0121,0.0121
3,6.04,3.97,0.69,0.29,138,23,66,distr,e,h,foc,e,h,493.4,185.08,2851.4,200.13,61,11.91332028,0,0.0981446,0,0.0035,0.0016,0.00255,0.0392,0.0041,0.02165
0,6.04,3.97,0.69,0.29,414,39,66,distr,e,h,foc,e,h,3123.19,226.18,3147.96,466.79,61,11.99578242,0.567494,0.667488,1,0.0283,0.0154,0.02185,0.0181,0.0034,0.01075
1,6.04,3.97,0.69,0.29,276,39,66,distr,e,h,foc,e,h,827.68,186.19,1954.39,204.2,61,11.95361963,0.587016,0.686912,1,0.0135,0.0135,0.0135,0.0119,0.0017,0.0068
4,6.04,3.97,0.69,0.29,138,39,66,distr,e,h,foc,e,h,1977.09,175.91,2875.56,195.56,61,11.91332962,0.71884,0.818748,1,0.075,0.047,0.061,0,0,0
0,5.274168214,3.718070413,0.5896258305,0.3882719498,441,82.8365418,50.88645831,foc,e,s,foc,y,s,2744.96,374.82,2688.23,307.8,86.18822524,12.05665343,0.901855,1,1,0.2349,0.0035,0.1192,0.0871,0.0018,0.04445
0,5.27,3.72,0.59,0.39,440,82,50,foc,e,s,foc,y,s,2744.96,374.82,2688.23,307.8,86,12.0566229,0.901855,1,1,0.3515,0.1249,0.2382,0.1101,0.005,0.05755
4,5.27,3.72,0.59,0.39,293,82,50,foc,e,s,foc,y,s,1206.57,170.56,2872.19,201.04,86,12.01203157,0.901855,1,1,0.1285,0.0022,0.06535,0,0,0
5,5.27,3.72,0.59,0.39,146,82,50,foc,e,s,foc,y,s,2764.11,194.83,2872.19,201.04,86,11.96878263,1,1,1,0,0,0,0,0,0
0,5.27,3.72,0.59,0.39,440,82,50,foc,e,s,foc,y,s,2744.96,374.82,2688.23,307.8,86,12.0566229,0.901855,1,1,0.2244,0.0013,0.11285,0.0617,0.0182,0.03995
4,5.27,3.72,0.59,0.39,293,82,50,foc,e,s,foc,y,s,895.83,183.6,2872.31,200.81,86,12.01202146,0.901855,1,1,0.1285,0.0022,0.06535,0,0,0
5,5.27,3.72,0.59,0.39,146,82,50,foc,e,s,foc,y,s,2714.13,193.59,2872.31,200.81,86,11.96877681,1,1,1,0,0,0,0,0,0
0,5.27,3.72,0.59,0.39,440,82,50,foc,e,s,foc,y,s,2744.96,374.82,2688.23,307.8,86,12.0566229,0.901855,1,1,0.2393,0.0021,0.1207,0.0896,0.0197,0.05465
4,5.27,3.72,0.59,0.39,293,82,50,foc,e,s,foc,y,s,1107.67,175.16,2852.19,201.21,86,12.01203747,0.901855,1,1,0.1263,0,0.06315,0,0,0
5,5.27,3.72,0.59,0.39,146,82,50,foc,e,s,foc,y,s,2665.08,191.99,2852.19,201.21,86,11.96880433,1,1,1,0,0,0,0,0,0
0,5.587365843,2.595963812,0.5644867794,0.2625794053,378,59.79008117,92.8106596,free,e,s,free,y,s,4161.81,215.39,2432.66,613.06,85.96867024,12.37729112,0,0.0981446,0,0.657,0,0.3285,0,0,0
0,5.59,2.6,0.56,0.26,377,59,92,free,e,s,free,y,s,4161.81,215.39,2432.66,613.06,85,12.37726363,0,0.0981446,0,0.6587,0,0.32935,0,0,0
1,5.59,2.6,0.56,0.26,251,59,92,free,e,s,free,y,s,402.49,174.57,2432.66,613.06,85,12.33875025,0.901855,1,1,0.6115,0,0.30575,0.1457,0.0064,0.07605
1,5.59,2.6,0.56,0.26,125,59,92,free,e,s,free,y,s,402.49,174.57,2432.66,613.06,85,12.3013867,0,0.0981446,0,0.6101,0.003,0.30655,0.1436,0,0.0718
0,5.59,2.6,0.56,0.26,377,59,92,free,e,s,free,y,s,4161.81,215.39,2432.66,613.06,85,12.37726363,0,0.0981446,0,0.657,0,0.3285,0,0,0
1,5.59,2.6,0.56,0.26,251,59,92,free,e,s,free,y,s,378.98,174.24,2432.66,613.06,85,12.33874026,0.901855,1,1,0.6091,0.0018,0.30545,0.1371,0.0065,0.0718
1,5.59,2.6,0.56,0.26,125,59,92,free,e,s,free,y,s,378.98,174.24,2432.66,613.06,85,12.30137526,0,0.0981446,0,0.6102,0.003,0.3066,0.1435,0.0086,0.07605
0,5.59,2.6,0.56,0.26,377,59,92,free,e,s,free,y,s,4161.81,215.39,2432.66,613.06,85,12.37726363,0,0.0981446,0,0.657,0,0.3285,0,0,0
1,5.59,2.6,0.56,0.26,251,59,92,free,e,s,free,y,s,355.63,173.8,2432.66,613.06,85,12.33875261,0.901855,1,1,0.5736,0.0338,0.3037,0.1197,0.0022,0.06095
1,5.59,2.6,0.56,0.26,125,59,92,free,e,s,free,y,s,355.63,173.8,2432.66,613.06,85,12.30137698,0,0.0981446,0,0.6082,0.001,0.3046,0.1436,0,0.0718
0,5.822658652,3.939026701,0.54267005,0.3100488283,546,77.17514955,78.15010266,distr,y,h,free,y,h,1808.47,343.5,2436.27,221.71,99.98468092,12.28428851,0.277379,0.377232,0,0.0769,0.0036,0.04025,0,0,0
0,5.82,3.94,0.54,0.31,545,77,78,distr,y,h,free,y,h,1808.47,343.5,2436.27,221.71,99,12.28424881,0.238123,0.338029,0,0.0208,0.011,0.0159,0.0055,0,0.00275
3,5.82,3.94,0.54,0.31,363,77,78,distr,y,h,free,y,h,413.7,167.94,2794.45,200.54,99,12.22938206,0.481007,0.580874,1,0.007,0.007,0.007,0.0097,0.0097,0.0097
3,5.82,3.94,0.54,0.31,181,77,78,distr,y,h,free,y,h,413.7,167.94,2794.45,200.54,99,12.17623208,0.450035,0.549965,0,0.0109,0.0035,0.0072,0.0556,0.0556,0.0556
0,5.82,3.94,0.54,0.31,545,77,78,distr,y,h,free,y,h,1808.47,343.5,2436.27,221.71,99,12.28424881,0.265975,0.365772,0,0.0101,0.0008,0.00545,0.0072,0.0072,0.0072
0,5.82,3.94,0.54,0.31,363,77,78,distr,y,h,free,y,h,311.58,155.65,2436.27,221.71,99,12.22940599,0.508809,0.60869,1,0.0101,0.0101,0.0101,0.0159,0,0.00795
0,5.82,3.94,0.54,0.31,181,77,78,distr,y,h,free,y,h,311.52,155.76,2436.27,221.71,99,12.17626041,0.243604,0.343446,0,0.013,0.013,0.013,0.0161,0.0002,0.00815
0,5.82,3.94,0.54,0.31,545,77,78,distr,y,h,free,y,h,1808.47,343.5,2436.27,221.71,99,12.28424881,0.265975,0.365772,0,0.0114,0.002,0.0067,0.0069,0.0069,0.0069
0,5.82,3.94,0.54,0.31,363,77,78,distr,y,h,free,y,h,393.38,167.95,2436.27,221.71,99,12.2293918,0.462396,0.562296,1,0.0079,0.0069,0.0074,0.0137,0.0002,0.00695
0,5.82,3.94,0.54,0.31,181,77,78,distr,y,h,free,y,h,311.52,155.76,2436.27,221.71,99,12.17624068,0.254991,0.354859,0,0.0415,0.0214,0.03145,0.0151,0.0002,0.00765
0,5.907132457,4.212802105,0.7070225267,0.1308784178,661,38.62007379,97.53342964,foc,y,u,distr,e,s,4329.73,386.37,1449.88,242.42,60.66141606,11.19477245,0,0.0981446,0,0.7308,0.0034,0.3671,0,0,0
0,5.91,4.21,0.71,0.13,660,38,97,foc,y,u,distr,e,s,4329.73,386.37,1449.88,242.42,60,11.19472359,0,0.0981446,0,0.7342,0,0.3671,0,0,0
0,5.91,4.21,0.71,0.13,440,38,97,foc,y,u,distr,e,s,2701.9,163.62,1449.88,242.42,60,11.12844566,0,0.0981446,0,0.7472,0,0.3736,0.1343,0.0169,0.0756
0,5.91,4.21,0.71,0.13,220,38,97,foc,y,u,distr,e,s,2701.9,163.62,1449.88,242.42,60,11.11011799,0,0.0981446,0,0.5672,0.0054,0.2863,0,0,0
0,5.91,4.21,0.71,0.13,660,38,97,foc,y,u,distr,e,s,4329.73,386.37,1449.88,242.42,60,11.19472359,0,0.0981446,0,0.7308,0.0034,0.3671,0,0,0
0,5.91,4.21,0.71,0.13,440,38,97,foc,y,u,distr,e,s,2739.9,163.62,1449.88,242.42,60,11.12842655,0,0.0981446,0,0,0,0,0,0,0
0,5.91,4.21,0.71,0.13,220,38,97,foc,y,u,distr,e,s,2739.9,163.62,1449.88,242.42,60,11.11014675,0,0.0981446,0,0,0,0,0,0,0
0,5.91,4.21,0.71,0.13,660,38,97,foc,y,u,distr,e,s,4329.73,386.37,1449.88,242.42,60,11.19472359,0,0.0981446,0,0.7308,0.0034,0.3671,0,0,0
0,5.91,4.21,0.71,0.13,440,38,97,foc,y,u,distr,e,s,2701.9,163.62,1449.88,242.42,60,11.12842676,0,0.0981446,0,0.7503,0.0031,0.3767,0.1415,0.0053,0.0734
0,5.91,4.21,0.71,0.13,220,38,97,foc,y,u,distr,e,s,2701.9,163.62,1449.88,242.42,60,11.11012214,0,0.0981446,0,0.5618,0,0.2809,0,0,0
0,6.250639808,4.11907621,0.5564023618,0.182358181,466,94.85228871,41.52335388,free,y,h,distr,y,h,1803.78,378.72,2999.74,645.48,55.23603397,12.20066804,0.369038,0.468939,0,0.0237,0,0.01185,0.0245,0.002,0.01325
0,6.25,4.12,0.56,0.18,465,94,41,free,y,h,distr,y,h,1803.78,378.72,2999.74,645.48,55,12.20063445,0.428976,0.528945,0,0.0262,0,0.0131,0.035,0.0044,0.0197
1,6.25,4.12,0.56,0.18,310,94,24,free,y,h,distr,y,h,363.25,161.1,2742.97,198.59,55,12.15362665,0,0.0981446,0,0.0416,0.0018,0.0217,0.0111,0.0111,0.0111
3,6.25,4.12,0.56,0.18,155,94,41,free,y,h,distr,y,h,366.74,151.02,2948.98,200,55,12.10805174,0.901855,1,1,0.0205,0.0002,0.01035,0.0408,0.0002,0.0205
0,6.25,4.12,0.56,0.18,465,94,41,free,y,h,distr,y,h,1803.78,378.72,2999.74,645.48,55,12.20063445,0.419126,0.518993,0,0.0247,0.0015,0.0131,0.0258,0.0002,0.013
1,6.25,4.12,0.56,0.18,310,94,24,free,y,h,distr,y,h,363.25,161.1,3018.72,499.71,55,12.15363419,0,0.0981446,0,0.0415,0.0172,0.02935,0.003,0.003,0.003
2,6.25,4.12,0.56,0.18,155,94,41,free,y,h,distr,y,h,363.25,161.1,2837.83,199.4,55,12.10804148,0.091354,0.191234,0,0.0222,0.0005,0.01135,0.02,0.02,0.02
0,6.25,4.12,0.56,0.18,465,94,41,free,y,h,distr,y,h,1803.78,378.72,2999.74,645.48,55,12.20063445,0.389862,0.489839,0,0.0237,0,0.01185,0.0183,0.003,0.01065
1,6.25,4.12,0.56,0.18,310,94,24,free,y,h,distr,y,h,363.25,161.1,2891.72,235.12,55,12.15363125,0,0.0981446,0,0.0297,0.0099,0.0198,0.004,0.004,0.004
2,6.25,4.12,0.56,0.18,155,94,24,free,y,h,distr,y,h,363.25,161.1,1400,200,55,12.10806626,0,0.0981446,0,0.04,0.0019,0.02095,0.0002,0.0002,0.0002
0,6.664313359,3.138451462,0.6915435229,0.3119371831,405,36.76423186,93.46323352,distr,e,h,free,e,u,3694.11,789.08,1500.49,362.55,49.52330385,11.301075,0.102059,0.202013,0,0.0416,0.0166,0.0291,0.3965,0.3965,0.3965
0,6.66,3.14,0.69,0.31,404,36,93,distr,e,h,free,e,u,3694.11,789.08,1500.49,362.55,49,11.30104751,0.0994751,0.199453,0,0.0354,0.0058,0.0206,0.4,0.4,0.4
0,6.66,3.14,0.69,0.31,269,36,93,distr,e,h,free,e,u,3027.28,185.91,1500.49,362.55,49,11.26011433,0,0.0981446,0,0.0419,0.0129,0.0274,0.3965,0.3965,0.3965
1,6.66,3.14,0.69,0.31,134,36,93,distr,e,h,free,e,u,579.94,193.98,1310.66,190.93,49,11.2203973,0,0.0981446,0,0.5972,0.0141,0.30565,0.6044,0.0069,0.30565
0,6.66,3.14,0.69,0.31,404,36,93,distr,e,h,free,e,u,3694.11,789.08,1500.49,362.55,49,11.30104751,0.116908,0.216676,0,0.0432,0.0038,0.0235,0.7854,0.0075,0.39645
1,6.66,3.14,0.69,0.31,269,36,93,distr,e,h,free,e,u,761.49,187.5,1500.49,362.55,49,11.26011115,0.445099,0.545024,0,0.5903,0.0072,0.29875,0.618,0.0067,0.31235
3,6.66,3.14,0.69,0.31,134,36,93,distr,e,h,free,e,u,443.39,183.36,2889.94,193.5,49,11.22039518,0.00358196,0.102241,0,0.005,0.0009,0.00295,0.0497,0.0002,0.02495
0,6.66,3.14,0.69,0.31,404,36,93,distr,e,h,free,e,u,3694.11,789.08,1500.49,362.55,49,11.30104751,0.111822,0.211461,0,0.0455,0.0139,0.0297,0.7965,0.0036,0.40005
0,6.66,3.14,0.69,0.31,269,36,93,distr,e,h,free,e,u,985.35,180.15,1500.49,362.55,49,11.26010404,0,0.0981446,0,0.0532,0.0267,0.03995,0.3928,0.3928,0.3928
3,6.66,3.14,0.69,0.31,134,36,93,distr,e,h,free,e,u,484.15,186.27,2889.94,193.5,49,11.22038642,0.000468738,0.0989152,0,0.0073,0.0041,0.0057,0.046,0.0075,0.02675
0,7.121101146,3.677018538,0.6021785794,0.2266660849,579,37.73744395,85.42809403,foc,y,h,foc,y,u,2974.93,410.44,3634.84,277.1,61.17793026,12.36180787,0,0.0981446,0,0,0,0,0,0,0
0,7.12,3.68,0.6,0.23,578,37,85,foc,y,h,foc,y,u,2974.93,410.44,3634.84,277.1,61,12.36176512,0,0.0981446,0,0,0,0,0,0,0
0,7.12,3.68,0.6,0.23,385,37,85,foc,y,h,foc,y,u,2974.93,410.44,3634.84,277.1,61,12.30329478,0,0.0981446,0,0,0,0,0,0,0
0,7.12,3.68,0.6,0.23,192,37,85,foc,y,h,foc,y,u,2974.93,410.44,3634.84,277.1,61,12.24726628,0,0.0981446,0,0,0,0,0,0,0
0,7.12,3.68,0.6,0.23,578,37,85,foc,y,h,foc,y,u,2974.93,410.44,3634.84,277.1,61,12.36176512,0,0.0981446,0,0,0,0,0,0,0
0,7.12,3.68,0.6,0.23,385,37,85,foc,y,h,foc,y,u,2974.93,410.44,3634.84,277.1,61,12.30328685,0,0.0981446,0,0,0,0,0,0,0
